raceId,driverId,lap,position,time,milliseconds
1119,1,31,15,1:38.117,98117
1119,1,32,15,1:38.279,98279
1119,1,33,14,1:37.437,97437
1119,1,34,13,1:37.140,97140
1119,1,35,13,1:36.875,96875
1119,1,36,13,1:37.966,97966
1119,1,37,12,1:37.389,97389
1119,1,38,12,1:37.827,97827
1119,1,39,12,1:37.747,97747
1119,1,40,11,1:38.524,98524
1119,1,41,11,1:36.549,96549
1119,1,42,11,1:36.037,96037
1119,1,43,11,1:37.417,97417
1119,1,44,9,1:37.316,97316
1119,1,45,9,1:36.471,96471
1119,1,46,8,1:36.217,96217
1119,1,47,8,1:36.425,96425
1119,1,48,8,1:35.716,95716
1119,1,49,8,1:36.126,96126
1119,1,50,8,1:35.933,95933
1119,817,1,16,2:16.633,136633
1119,817,2,15,1:56.345,116345
1119,817,3,14,1:58.551,118551
1119,817,4,13,2:57.177,177177
1119,817,5,13,2:49.963,169963
1119,817,6,13,2:32.108,152108
1119,817,7,14,1:44.744,104744
1119,817,8,14,1:41.633,101633
1119,817,9,14,1:40.435,100435
1119,817,10,13,1:41.588,101588
1119,817,11,14,1:40.862,100862
1119,817,12,14,1:40.804,100804
1119,817,13,16,1:41.959,101959
1119,817,14,16,1:40.871,100871
1119,817,15,15,1:40.286,100286
1119,817,16,14,1:41.222,101222
1119,817,17,12,1:46.533,106533
1119,817,18,19,1:58.992,118992
1119,817,19,19,1:40.392,100392
1119,817,20,19,1:39.730,99730
1119,817,21,18,1:39.708,99708
1119,817,22,18,1:39.872,99872
1119,817,23,18,1:39.525,99525
1119,817,24,18,1:39.363,99363
1119,817,25,17,1:39.656,99656
1119,817,26,17,2:03.488,123488
1119,817,27,15,2:16.378,136378
1119,817,28,15,2:38.051,158051
1119,817,29,16,1:42.319,102319
1119,817,30,17,1:40.798,100798
1119,817,31,17,1:39.382,99382
1119,817,32,17,1:38.997,98997
1119,817,33,17,1:38.530,98530
1119,817,34,17,1:38.127,98127
1119,817,35,17,1:37.893,97893
1119,817,36,17,1:37.761,97761
1119,817,37,17,1:37.400,97400
1119,817,38,17,1:38.133,98133
1119,817,39,17,1:38.088,98088
1119,817,40,17,1:38.686,98686
1119,817,41,17,1:38.960,98960
1119,817,42,17,1:39.455,99455
1119,817,43,17,1:38.589,98589
1119,817,44,17,1:38.834,98834
1119,817,45,16,1:37.510,97510
1119,817,46,15,1:37.347,97347
1119,817,47,15,1:38.136,98136
1119,817,48,15,1:39.503,99503
1119,817,49,14,1:38.389,98389
1119,817,50,14,1:37.108,97108
1119,855,1,17,2:18.054,138054
1119,855,2,16,1:56.106,116106
1119,855,3,15,1:59.075,119075
1119,855,4,14,2:57.289,177289
1119,855,5,14,2:50.387,170387
1119,855,6,14,2:30.215,150215
1119,855,7,13,1:43.063,103063
1119,855,8,13,1:41.996,101996
1119,855,9,13,1:40.813,100813
1119,855,10,12,1:39.733,99733
1119,855,11,11,1:40.064,100064
1119,855,12,11,1:39.655,99655
1119,855,13,11,1:39.466,99466
1119,855,14,11,1:40.693,100693
1119,855,15,11,1:41.206,101206
1119,855,16,11,1:41.027,101027
1119,855,17,7,1:40.336,100336
1119,855,18,7,1:40.913,100913
1119,855,19,8,1:41.164,101164
1119,855,20,9,1:41.346,101346
1119,855,21,8,1:40.203,100203
1119,855,22,8,1:40.246,100246
1119,855,23,8,1:40.314,100314
1119,855,24,9,1:40.381,100381
1119,855,25,11,1:41.491,101491
1119,855,26,12,1:59.780,119780
1119,855,27,13,2:41.674,161674
1119,855,28,13,2:39.040,159040
1119,855,29,12,1:41.179,101179
1119,855,30,12,1:39.590,99590
1119,855,31,12,1:38.864,98864
1119,855,32,12,1:37.375,97375
1119,855,33,12,1:38.043,98043
1119,855,34,12,1:37.847,97847
1119,855,35,12,1:37.582,97582
1119,855,36,12,1:37.897,97897
1119,855,37,13,1:38.420,98420
1119,855,38,13,1:38.384,98384
1119,855,39,13,1:38.890,98890
1119,855,40,13,1:38.751,98751
1119,855,41,13,1:38.618,98618
1119,855,42,13,1:39.026,99026
1119,855,43,13,1:38.321,98321
1119,855,44,13,1:39.741,99741
1119,855,45,13,1:38.534,98534
1119,855,46,14,1:39.897,99897
1119,855,47,14,1:38.719,98719
1119,855,48,14,1:39.303,99303
1119,855,49,15,1:39.425,99425
1119,855,50,15,1:38.315,98315
1119,832,1,18,2:20.523,140523
1119,832,2,17,1:53.950,113950
1119,832,3,16,2:03.387,123387
1119,832,4,17,2:58.000,178000
1119,832,5,17,2:50.374,170374
1119,832,6,17,2:26.652,146652
1119,832,7,18,1:44.550,104550
1119,832,8,18,1:41.704,101704
1119,832,9,18,1:40.334,100334
1119,832,10,17,1:41.345,101345
1119,832,11,16,1:39.953,99953
1119,832,12,15,1:40.232,100232
1119,832,13,14,1:39.737,99737
1119,832,14,13,1:38.190,98190
1119,832,15,12,1:39.005,99005
1119,832,16,10,1:40.182,100182
1119,832,17,6,1:40.347,100347
1119,832,18,5,1:39.125,99125
1119,832,19,5,1:39.027,99027
1119,832,20,4,1:39.482,99482
1119,832,21,4,1:39.339,99339
1119,832,22,4,1:39.594,99594
1119,832,23,4,1:39.486,99486
1119,832,24,6,1:40.516,100516
1119,832,25,6,1:40.220,100220
1119,832,26,6,1:56.574,116574
1119,832,27,10,2:51.227,171227
1119,832,28,10,2:41.342,161342
1119,832,29,10,1:41.531,101531
1119,832,30,10,1:39.146,99146
1119,832,31,10,1:38.398,98398
1119,832,32,10,1:38.000,98000
1119,832,33,10,1:38.049,98049
1119,832,34,10,1:37.489,97489
1119,832,35,10,1:37.615,97615
1119,832,36,10,1:37.894,97894
1119,832,37,10,1:37.858,97858
1119,832,38,10,1:38.298,98298
1119,832,39,10,1:38.142,98142
1119,832,40,9,1:37.241,97241
1119,832,41,9,1:36.804,96804
1119,832,42,9,1:36.474,96474
1119,832,43,9,1:36.516,96516
1119,832,44,7,1:37.502,97502
1119,832,45,7,1:36.064,96064
1119,832,46,7,1:36.186,96186
1119,832,47,7,1:35.984,95984
1119,832,48,7,1:36.482,96482
1119,832,49,7,1:36.546,96546
1119,832,50,7,1:36.507,96507
1119,4,1,19,2:24.948,144948
1119,4,2,19,2:16.058,136058
1119,4,3,18,2:00.953,120953
1119,4,4,18,2:35.867,155867
1119,4,5,18,2:50.264,170264
1119,4,6,18,2:24.971,144971
1119,4,7,17,1:44.117,104117
1119,4,8,17,1:41.247,101247
1119,4,9,17,1:40.477,100477
1119,4,10,16,1:41.680,101680
1119,4,11,17,1:40.779,100779
1119,4,12,16,1:40.034,100034
1119,4,13,15,1:40.409,100409
1119,4,14,14,1:37.964,97964
1119,4,15,13,1:38.547,98547
1119,4,16,12,1:41.693,101693
1119,4,17,8,1:40.083,100083
1119,4,18,6,1:39.603,99603
1119,4,19,6,1:39.256,99256
1119,4,20,6,1:39.185,99185
1119,4,21,5,1:39.602,99602
1119,4,22,6,1:40.032,100032
1119,4,23,7,1:40.929,100929
1119,4,24,7,1:39.827,99827
1119,4,25,7,1:39.777,99777
1119,4,26,7,1:57.613,117613
1119,4,27,12,2:49.140,169140
1119,4,28,12,2:39.998,159998
1119,4,29,11,1:41.213,101213
1119,4,30,11,1:39.645,99645
1119,4,31,11,1:38.211,98211
1119,4,32,11,1:37.769,97769
1119,4,33,11,1:38.291,98291
1119,4,34,11,1:37.757,97757
1119,4,35,11,1:37.614,97614
1119,4,36,11,1:37.797,97797
1119,4,37,11,1:37.879,97879
1119,4,38,11,1:37.759,97759
1119,4,39,11,1:38.048,98048
1119,4,40,10,1:37.628,97628
1119,4,41,10,1:36.704,96704
1119,4,42,10,1:36.559,96559
1119,4,43,10,1:36.801,96801
1119,4,44,8,1:37.992,97992
1119,4,45,8,1:36.680,96680
1119,4,46,9,1:37.178,97178
1119,4,47,9,1:36.718,96718
1119,4,48,9,1:37.288,97288
1119,4,49,9,1:36.703,96703
1119,4,50,9,1:36.966,96966
1119,822,1,20,2:28.494,148494
1119,822,2,20,2:27.981,147981
1119,822,3,19,2:08.339,128339
1119,822,4,19,2:17.003,137003
1119,822,5,19,2:48.735,168735
1119,822,6,19,2:23.855,143855
1119,822,7,19,1:44.451,104451
1119,822,8,19,1:42.159,102159
1119,822,9,19,1:41.377,101377
1119,822,10,18,1:41.854,101854
1119,822,11,18,1:40.763,100763
1119,822,12,18,1:40.510,100510
1119,822,13,17,1:40.263,100263
1119,822,14,17,1:43.971,103971
1119,822,15,16,1:40.728,100728
1119,822,16,15,1:40.774,100774
1119,822,17,14,1:41.697,101697
1119,822,18,12,1:40.860,100860
1119,822,19,13,1:41.270,101270
1119,822,20,14,1:40.753,100753
1119,822,21,15,1:42.145,102145
1119,822,22,16,1:42.542,102542
1119,822,23,16,1:41.224,101224
1119,822,24,17,1:46.578,106578
1119,822,25,18,1:58.901,118901
1119,822,26,18,2:10.905,130905
1119,822,27,18,2:12.819,132819
1119,822,28,18,2:17.195,137195
1119,822,29,18,1:42.484,102484
1119,822,30,18,1:40.952,100952
1119,822,31,18,1:40.816,100816
1119,822,32,18,1:40.257,100257
1119,822,33,18,1:41.292,101292
1119,822,34,18,1:41.214,101214
1119,822,35,18,1:41.020,101020
1119,822,36,19,1:41.741,101741
1119,822,37,19,1:41.632,101632
1119,822,38,19,1:40.499,100499
1119,822,39,19,1:40.969,100969
1119,822,40,19,1:40.347,100347
1119,822,41,19,1:40.593,100593
1119,822,42,19,1:40.002,100002
1119,822,43,19,1:39.831,99831
1119,822,44,19,1:39.304,99304
1119,822,45,19,1:39.075,99075
1119,822,46,18,1:38.672,98672
1119,822,47,17,1:39.237,99237
1119,822,48,17,1:38.926,98926
1119,822,49,17,1:37.562,97562
1119,822,50,17,1:39.068,99068
1120,830,1,1,1:32.190,92190
1120,830,2,1,1:30.710,90710
1120,830,3,1,1:30.408,90408
1120,830,4,1,1:30.716,90716
1120,830,5,1,1:30.552,90552
1120,830,6,1,1:30.440,90440
1120,830,7,1,1:30.529,90529
1120,830,8,1,1:30.516,90516
1120,830,9,1,1:30.632,90632
1120,830,10,1,1:30.506,90506
1120,830,11,1,1:30.561,90561
1120,830,12,1,1:30.590,90590
1120,830,13,1,1:30.561,90561
1120,830,14,1,1:30.647,90647
1120,830,15,1,1:30.267,90267
1120,830,16,1,1:32.558,92558
1120,830,17,7,1:50.188,110188
1120,830,18,4,1:29.896,89896
1120,830,19,3,1:29.386,89386
1120,830,20,3,1:29.628,89628
1120,830,21,2,1:29.127,89127
1120,830,22,2,1:29.689,89689
1120,830,23,1,1:29.634,89634
1120,830,24,1,1:29.293,89293
1120,830,25,1,1:29.401,89401
1120,830,26,1,1:29.289,89289
1120,830,27,1,1:29.156,89156
1120,830,28,1,1:29.217,89217
1120,830,29,1,1:29.183,89183
1120,830,30,1,1:29.266,89266
1120,830,31,1,1:29.149,89149
1120,830,32,1,1:29.100,89100
1120,830,33,1,1:29.137,89137
1120,830,34,1,1:29.077,89077
1120,830,35,1,1:29.148,89148
1120,830,36,1,1:28.902,88902
1120,830,37,1,1:28.910,88910
1120,830,38,1,1:29.073,89073
1120,830,39,1,1:28.849,88849
1120,830,40,1,1:29.053,89053
1120,830,41,1,1:29.003,89003
1120,830,42,1,1:29.082,89082
1120,830,43,1,1:31.391,91391
1120,830,44,1,1:48.170,108170
1120,830,45,1,1:26.993,86993
1120,830,46,1,1:27.902,87902
1120,830,47,1,1:27.962,87962
1120,830,48,1,1:27.968,87968
1120,830,49,1,1:27.901,87901
1120,830,50,1,1:28.040,88040
1120,830,51,1,1:27.849,87849
1120,830,52,1,1:27.851,87851
1120,830,53,1,1:27.683,87683
1120,830,54,1,1:27.513,87513
1120,830,55,1,1:27.930,87930
1120,830,56,1,1:27.727,87727
1120,830,57,1,1:27.980,87980
1120,830,58,1,1:28.545,88545
1120,844,1,2,1:33.119,93119
1120,844,2,2,1:31.117,91117
1120,844,3,2,1:30.500,90500
1120,844,4,2,1:30.884,90884
1120,844,5,2,1:30.459,90459
1120,844,6,2,1:30.544,90544
1120,844,7,2,1:30.373,90373
1120,844,8,2,1:30.631,90631
1120,844,9,2,1:30.431,90431
1120,844,10,2,1:30.609,90609
1120,844,11,2,1:30.613,90613
1120,844,12,2,1:30.584,90584
1120,844,13,2,1:30.817,90817
1120,844,14,2,1:30.571,90571
1120,844,15,2,1:30.618,90618
1120,844,16,2,1:30.711,90711
1120,844,17,1,1:32.468,92468
1120,844,18,5,1:50.342,110342
1120,844,19,5,1:29.908,89908
1120,844,20,5,1:30.073,90073
1120,844,21,4,1:29.724,89724
1120,844,22,3,1:29.704,89704
1120,844,23,2,1:29.847,89847
1120,844,24,2,1:29.577,89577
1120,844,25,2,1:29.707,89707
1120,844,26,2,1:29.655,89655
1120,844,27,2,1:29.210,89210
1120,844,28,2,1:29.556,89556
1120,844,29,2,1:29.556,89556
1120,844,30,2,1:29.428,89428
1120,844,31,2,1:29.554,89554
1120,844,32,2,1:29.815,89815
1120,844,33,2,1:29.693,89693
1120,844,34,2,1:29.447,89447
1120,844,35,2,1:31.443,91443
1120,844,36,6,1:48.820,108820
1120,844,37,4,1:29.035,89035
1120,844,38,3,1:28.736,88736
1120,844,39,3,1:28.759,88759
1120,844,40,3,1:28.546,88546
1120,844,41,3,1:28.466,88466
1120,844,42,3,1:28.277,88277
1120,844,43,2,1:28.211,88211
1120,844,44,2,1:28.199,88199
1120,844,45,2,1:28.395,88395
1120,844,46,2,1:28.446,88446
1120,844,47,2,1:28.221,88221
1120,844,48,2,1:28.419,88419
1120,844,49,2,1:28.396,88396
1120,844,50,2,1:28.258,88258
1120,844,51,2,1:28.695,88695
1120,844,52,2,1:28.603,88603
1120,844,53,2,1:28.545,88545
1120,844,54,2,1:28.778,88778
1120,844,55,2,1:28.552,88552
1120,844,56,2,1:28.657,88657
1120,844,57,2,1:29.031,89031
1120,844,58,3,1:31.284,91284
1120,857,1,3,1:33.882,93882
1120,857,2,3,1:31.075,91075
1120,857,3,3,1:30.631,90631
1120,857,4,4,1:31.816,91816
1120,857,5,4,1:30.419,90419
1120,857,6,4,1:30.813,90813
1120,857,7,4,1:30.953,90953
1120,857,8,4,1:30.795,90795
1120,857,9,4,1:30.899,90899
1120,857,10,4,1:31.239,91239
1120,857,11,5,1:32.448,92448
1120,857,12,5,1:31.304,91304
1120,857,13,6,1:32.981,92981
1120,857,14,15,1:50.084,110084
1120,857,15,14,1:30.649,90649
1120,857,16,11,1:30.276,90276
1120,857,17,11,1:29.954,89954
1120,857,18,9,1:30.438,90438
1120,857,19,9,1:30.498,90498
1120,857,20,8,1:30.088,90088
1120,857,21,8,1:29.888,89888
1120,857,22,8,1:30.496,90496
1120,857,23,5,1:30.103,90103
1120,857,24,5,1:29.958,89958
1120,857,25,5,1:30.028,90028
1120,857,26,5,1:29.918,89918
1120,857,27,5,1:29.602,89602
1120,857,28,6,1:31.036,91036
1120,857,29,6,1:30.340,90340
1120,857,30,6,1:30.497,90497
1120,857,31,6,1:30.082,90082
1120,857,32,6,1:29.847,89847
1120,857,33,6,1:29.777,89777
1120,857,34,5,1:29.841,89841
1120,857,35,4,1:29.858,89858
1120,857,36,3,1:31.580,91580
1120,857,37,10,1:47.533,107533
1120,857,38,10,1:28.138,88138
1120,857,39,8,1:28.650,88650
1120,857,40,8,1:28.683,88683
1120,857,41,8,1:28.762,88762
1120,857,42,7,1:28.978,88978
1120,857,43,7,1:28.332,88332
1120,857,44,7,1:28.489,88489
1120,857,45,7,1:28.149,88149
1120,857,46,7,1:28.806,88806
1120,857,47,7,1:29.266,89266
1120,857,48,6,1:29.061,89061
1120,857,49,6,1:29.445,89445
1120,857,50,6,1:28.761,88761
1120,857,51,6,1:28.556,88556
1120,857,52,6,1:28.397,88397
1120,857,53,6,1:28.788,88788
1120,857,54,6,1:28.536,88536
1120,857,55,6,1:28.729,88729
1120,857,56,6,1:28.706,88706
1120,857,57,6,1:28.786,88786
1120,857,58,6,1:28.467,88467
1120,846,1,4,1:34.309,94309
1120,846,2,4,1:31.430,91430
1120,846,3,4,1:30.714,90714
1120,846,4,3,1:30.188,90188
1120,846,5,3,1:30.456,90456
1120,846,6,3,1:30.450,90450
1120,846,7,3,1:30.533,90533
1120,846,8,3,1:30.676,90676
1120,846,9,3,1:30.613,90613
1120,846,10,3,1:30.912,90912
1120,846,11,3,1:31.228,91228
1120,846,12,3,1:31.189,91189
1120,846,13,3,1:31.013,91013
1120,846,14,3,1:32.394,92394
1120,846,15,13,1:53.200,113200
1120,846,16,10,1:29.654,89654
1120,846,17,10,1:30.133,90133
1120,846,18,8,1:30.044,90044
1120,846,19,7,1:29.727,89727
1120,846,20,7,1:29.902,89902
1120,846,21,7,1:29.781,89781
1120,846,22,7,1:30.393,90393
1120,846,23,4,1:30.240,90240
1120,846,24,4,1:29.791,89791
1120,846,25,4,1:29.637,89637
1120,846,26,4,1:29.308,89308
1120,846,27,4,1:29.480,89480
1120,846,28,4,1:29.469,89469
1120,846,29,4,1:29.426,89426
1120,846,30,4,1:29.500,89500
1120,846,31,4,1:30.010,90010
1120,846,32,4,1:29.842,89842
1120,846,33,4,1:31.445,91445
1120,846,34,10,1:47.697,107697
1120,846,35,10,1:28.736,88736
1120,846,36,9,1:29.881,89881
1120,846,37,6,1:29.220,89220
1120,846,38,6,1:29.596,89596
1120,846,39,6,1:29.432,89432
1120,846,40,6,1:29.243,89243
1120,846,41,6,1:29.064,89064
1120,846,42,5,1:28.522,88522
1120,846,43,4,1:28.848,88848
1120,846,44,4,1:28.539,88539
1120,846,45,4,1:28.164,88164
1120,846,46,4,1:28.187,88187
1120,846,47,4,1:28.568,88568
1120,846,48,5,1:29.763,89763
1120,846,49,5,1:28.797,88797
1120,846,50,5,1:28.634,88634
1120,846,51,5,1:28.526,88526
1120,846,52,5,1:28.839,88839
1120,846,53,5,1:28.557,88557
1120,846,54,5,1:28.590,88590
1120,846,55,5,1:28.458,88458
1120,846,56,5,1:28.572,88572
1120,846,57,5,1:28.800,88800
1120,846,58,5,1:28.588,88588
1120,847,1,5,1:34.776,94776
1120,847,2,5,1:31.598,91598
1120,847,3,5,1:30.598,90598
1120,847,4,5,1:30.797,90797
1120,847,5,5,1:30.689,90689
1120,847,6,5,1:30.808,90808
1120,847,7,5,1:30.842,90842
1120,847,8,5,1:30.933,90933
1120,847,9,5,1:30.767,90767
1120,847,10,5,1:31.140,91140
1120,847,11,4,1:30.856,90856
1120,847,12,4,1:30.950,90950
1120,847,13,4,1:30.816,90816
1120,847,14,4,1:32.471,92471
1120,847,15,12,1:49.517,109517
1120,847,16,9,1:29.537,89537
1120,847,17,9,1:30.049,90049
1120,847,18,6,1:29.522,89522
1120,847,19,6,1:30.358,90358
1120,847,20,6,1:30.088,90088
1120,847,21,6,1:30.118,90118
1120,847,22,5,1:29.786,89786
1120,847,23,3,1:29.672,89672
1120,847,24,3,1:29.355,89355
1120,847,25,3,1:29.545,89545
1120,847,26,3,1:29.540,89540
1120,847,27,3,1:29.432,89432
1120,847,28,3,1:29.565,89565
1120,847,29,3,1:29.722,89722
1120,847,30,3,1:29.840,89840
1120,847,31,3,1:29.402,89402
1120,847,32,3,1:29.692,89692
1120,847,33,3,1:29.593,89593
1120,847,34,3,1:30.962,90962
1120,847,35,9,1:49.329,109329
1120,847,36,7,1:28.687,88687
1120,847,37,5,1:28.943,88943
1120,847,38,5,1:29.243,89243
1120,847,39,4,1:29.194,89194
1120,847,40,4,1:28.683,88683
1120,847,41,4,1:28.612,88612
1120,847,42,4,1:28.792,88792
1120,847,43,3,1:28.524,88524
1120,847,44,3,1:28.360,88360
1120,847,45,3,1:28.187,88187
1120,847,46,3,1:28.192,88192
1120,847,47,3,1:28.261,88261
1120,847,48,3,1:28.530,88530
1120,847,49,3,1:28.428,88428
1120,847,50,3,1:28.400,88400
1120,847,51,3,1:28.692,88692
1120,847,52,3,1:28.877,88877
1120,847,53,3,1:28.825,88825
1120,847,54,4,1:30.038,90038
1120,847,55,4,1:28.976,88976
1120,847,56,4,1:28.466,88466
1120,847,57,4,1:28.557,88557
1120,847,58,4,1:28.820,88820
1120,852,1,6,1:35.435,95435
1120,852,2,6,1:31.674,91674
1120,852,3,6,1:30.674,90674
1120,852,4,6,1:30.757,90757
1120,852,5,6,1:30.685,90685
1120,852,6,6,1:30.786,90786
1120,852,7,6,1:30.826,90826
1120,852,8,6,1:31.097,91097
1120,852,9,6,1:30.862,90862
1120,852,10,6,1:31.104,91104
1120,852,11,6,1:31.472,91472
1120,852,12,6,1:31.466,91466
1120,852,13,5,1:31.198,91198
1120,852,14,5,1:30.850,90850
1120,852,15,3,1:30.901,90901
1120,852,16,3,1:31.081,91081
1120,852,17,2,1:31.228,91228
1120,852,18,1,1:31.244,91244
1120,852,19,1,1:31.453,91453
1120,852,20,1,1:31.211,91211
1120,852,21,1,1:31.134,91134
1120,852,22,1,1:32.567,92567
1120,852,23,11,1:50.404,110404
1120,852,24,10,1:30.313,90313
1120,852,25,10,1:30.104,90104
1120,852,26,9,1:29.724,89724
1120,852,27,9,1:29.942,89942
1120,852,28,9,1:29.892,89892
1120,852,29,9,1:29.688,89688
1120,852,30,9,1:29.989,89989
1120,852,31,9,1:29.667,89667
1120,852,32,9,1:29.968,89968
1120,852,33,9,1:29.759,89759
1120,852,34,8,1:29.976,89976
1120,852,35,7,1:29.773,89773
1120,852,36,5,1:29.640,89640
1120,852,37,3,1:29.834,89834
1120,852,38,4,1:30.579,90579
1120,852,39,5,1:31.013,91013
1120,852,40,5,1:29.633,89633
1120,852,41,5,1:29.511,89511
1120,852,42,6,1:30.349,90349
1120,852,43,5,1:29.659,89659
1120,852,44,6,1:29.732,89732
1120,852,45,6,1:29.315,89315
1120,852,46,6,1:29.410,89410
1120,852,47,6,1:29.335,89335
1120,852,48,7,1:30.932,90932
1120,852,49,7,1:29.951,89951
1120,852,50,7,1:29.643,89643
1120,852,51,7,1:29.529,89529
1120,852,52,7,1:29.454,89454
1120,852,53,7,1:29.413,89413
1120,852,54,7,1:29.385,89385
1120,852,55,7,1:29.256,89256
1120,852,56,8,1:31.027,91027
1120,852,57,8,1:29.828,89828
1120,852,58,8,1:30.380,90380
1120,4,1,7,1:36.044,96044
1120,4,2,7,1:31.755,91755
1120,4,3,7,1:30.823,90823
1120,4,4,7,1:30.660,90660
1120,4,5,7,1:30.773,90773
1120,4,6,7,1:30.803,90803
1120,4,7,7,1:30.782,90782
1120,4,8,7,1:31.109,91109
1120,4,9,7,1:30.915,90915
1120,4,10,7,1:31.180,91180
1120,4,11,7,1:31.381,91381
1120,4,12,8,1:33.378,93378
1120,4,13,18,1:50.005,110005
1120,4,14,16,1:30.466,90466
1120,4,15,15,1:30.389,90389
1120,4,16,13,1:30.314,90314
1120,4,17,12,1:30.308,90308
1120,4,18,10,1:30.380,90380
1120,4,19,10,1:30.205,90205
1120,4,20,9,1:30.380,90380
1120,4,21,9,1:29.887,89887
1120,4,22,9,1:30.463,90463
1120,4,23,7,1:30.102,90102
1120,4,24,6,1:30.093,90093
1120,4,25,7,1:30.951,90951
1120,4,26,7,1:29.936,89936
1120,4,27,7,1:30.229,90229
1120,4,28,7,1:30.559,90559
1120,4,29,7,1:30.009,90009
1120,4,30,7,1:30.415,90415
1120,4,31,7,1:30.128,90128
1120,4,32,7,1:29.807,89807
1120,4,33,7,1:30.426,90426
1120,4,34,6,1:29.884,89884
1120,4,35,5,1:29.869,89869
1120,4,36,4,1:32.048,92048
1120,4,37,12,1:50.279,110279
1120,4,38,11,1:28.909,88909
1120,4,39,11,1:28.800,88800
1120,4,40,11,1:28.617,88617
1120,4,41,11,1:28.810,88810
1120,4,42,10,1:28.256,88256
1120,4,43,9,1:28.769,88769
1120,4,44,9,1:28.986,88986
1120,4,45,9,1:30.177,90177
1120,4,46,8,1:28.554,88554
1120,4,47,8,1:28.625,88625
1120,4,48,8,1:28.592,88592
1120,4,49,8,1:28.500,88500
1120,4,50,8,1:28.619,88619
1120,4,51,8,1:28.491,88491
1120,4,52,8,1:28.604,88604
1120,4,53,8,1:28.714,88714
1120,4,54,8,1:29.174,89174
1120,4,55,8,1:28.952,88952
1120,4,56,7,1:29.108,89108
1120,4,57,7,1:29.038,89038
1120,4,58,7,1:28.706,88706
1120,842,1,8,1:36.636,96636
1120,842,2,8,1:31.774,91774
1120,842,3,8,1:30.824,90824
1120,842,4,8,1:30.758,90758
1120,842,5,8,1:30.764,90764
1120,842,6,8,1:30.886,90886
1120,842,7,8,1:30.787,90787
1120,842,8,8,1:30.944,90944
1120,842,9,8,1:31.305,91305
1120,842,10,8,1:31.136,91136
1120,842,11,8,1:31.467,91467
1120,842,12,9,1:32.492,92492
1120,842,13,8,1:31.532,91532
1120,842,14,7,1:31.457,91457
1120,842,15,5,1:31.986,91986
1120,842,16,5,1:32.273,92273
1120,842,17,6,1:34.709,94709
1120,842,18,15,1:51.405,111405
1120,842,19,15,1:30.000,90000
1120,842,20,15,1:30.242,90242
1120,842,21,15,1:30.422,90422
1120,842,22,15,1:30.179,90179
1120,842,23,15,1:31.158,91158
1120,842,24,14,1:30.802,90802
1120,842,25,14,1:30.852,90852
1120,842,26,13,1:30.629,90629
1120,842,27,13,1:30.404,90404
1120,842,28,13,1:30.496,90496
1120,842,29,13,1:30.329,90329
1120,842,30,13,1:30.392,90392
1120,842,31,13,1:30.239,90239
1120,842,32,13,1:32.563,92563
1120,842,33,18,1:51.301,111301
1120,842,34,17,1:29.151,89151
1120,842,35,17,1:29.016,89016
1120,842,36,17,1:29.351,89351
1120,842,37,17,1:30.010,90010
1120,842,38,16,1:30.098,90098
1120,842,39,16,1:30.797,90797
1120,842,40,15,1:29.859,89859
1120,842,41,15,1:29.621,89621
1120,842,42,15,1:29.231,89231
1120,842,43,15,1:29.717,89717
1120,842,44,14,1:29.770,89770
1120,842,45,14,1:29.503,89503
1120,842,46,14,1:29.428,89428
1120,842,47,14,1:29.726,89726
1120,842,48,14,1:29.505,89505
1120,842,49,14,1:29.518,89518
1120,842,50,14,1:29.549,89549
1120,842,51,14,1:29.445,89445
1120,842,52,14,1:29.587,89587
1120,842,53,14,1:29.532,89532
1120,842,54,14,1:29.435,89435
1120,842,55,14,1:29.307,89307
1120,842,56,14,1:29.496,89496
1120,842,57,13,1:29.642,89642
1120,842,58,13,1:29.547,89547
1120,1,1,9,1:37.227,97227
1120,1,2,9,1:31.727,91727
1120,1,3,10,1:31.526,91526
1120,1,4,10,1:30.844,90844
1120,1,5,10,1:30.844,90844
1120,1,6,10,1:30.634,90634
1120,1,7,10,1:30.899,90899
1120,1,8,10,1:31.061,91061
1120,1,9,10,1:31.132,91132
1120,1,10,10,1:31.271,91271
1120,1,11,10,1:31.378,91378
1120,1,12,10,1:31.716,91716
1120,1,13,9,1:31.689,91689
1120,1,14,8,1:31.432,91432
1120,1,15,7,1:33.651,93651
1120,1,16,15,1:50.835,110835
1120,1,17,14,1:30.095,90095
1120,1,18,13,1:30.057,90057
1120,1,19,13,1:29.979,89979
1120,1,20,13,1:29.657,89657
1120,1,21,13,1:29.850,89850
1120,1,22,13,1:31.502,91502
1120,1,23,10,1:30.265,90265
1120,1,24,9,1:29.861,89861
1120,1,25,8,1:29.370,89370
1120,1,26,8,1:29.899,89899
1120,1,27,8,1:29.568,89568
1120,1,28,8,1:29.691,89691
1120,1,29,8,1:29.842,89842
1120,1,30,8,1:30.118,90118
1120,1,31,8,1:29.806,89806
1120,1,32,8,1:29.876,89876
1120,1,33,8,1:29.774,89774
1120,1,34,7,1:29.789,89789
1120,1,35,6,1:31.324,91324
1120,1,36,12,1:48.781,108781
1120,1,37,11,1:29.532,89532
1120,1,38,12,1:30.373,90373
1120,1,39,12,1:29.221,89221
1120,1,40,12,1:28.867,88867
1120,1,41,12,1:28.810,88810
1120,1,42,12,1:28.793,88793
